date,route_id,segment_id,segment_type,distance_km,day_of_week,is_weekend,is_holiday,hour_of_day,time_of_day_bin,weather_severity,current_speed,previous_segment_speed,travel_time_seconds
2026-03-23,R1,R1_S1,market,1.2,0,0,0,11.44,11:15-11:30,0,13.91,13.91,310.5
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,11.52,11:30-11:45,0,20.97,13.91,429.2
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,11.64,11:30-11:45,0,33.29,20.97,411.0
2026-03-23,R1,R1_S4,market,1.0,0,0,0,11.76,11:45-12:00,0,15.02,33.29,239.7
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,11.82,11:45-12:00,0,22.12,15.02,325.5
2026-03-23,R1,R1_S1,market,1.2,0,0,0,7.6,07:30-07:45,0,15.24,15.24,283.4
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,7.68,07:30-07:45,0,24.51,15.24,367.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,7.78,07:45-08:00,0,32.93,24.51,415.4
2026-03-23,R1,R1_S4,market,1.0,0,0,0,7.9,07:45-08:00,0,14.05,32.93,256.3
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,7.97,07:45-08:00,0,21.71,14.05,331.7
2026-03-23,R1,R1_S1,market,1.2,0,0,0,20.19,20:00-20:15,0,6.84,6.84,631.3
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,20.36,20:15-20:30,0,17.14,6.84,525.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,20.51,20:30-20:45,0,32.8,17.14,417.1
2026-03-23,R1,R1_S4,market,1.0,0,0,0,20.62,20:30-20:45,0,16.32,32.8,220.6
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,20.69,20:30-20:45,0,22.16,16.32,325.0
2026-03-23,R1,R1_S1,market,1.2,0,0,0,11.71,11:30-11:45,0,12.44,12.44,347.2
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,11.81,11:45-12:00,0,23.19,12.44,388.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,11.91,11:45-12:00,0,33.57,23.19,407.5
2026-03-23,R1,R1_S4,market,1.0,0,0,0,12.03,12:00-12:15,0,13.41,33.57,268.5
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,12.1,12:00-12:15,0,22.56,13.41,319.2
2026-03-23,R1,R1_S1,market,1.2,0,0,0,7.3,07:15-07:30,0,14.07,14.07,307.1
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,7.39,07:15-07:30,0,21.69,14.07,414.9
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,7.5,07:30-07:45,0,28.53,21.69,479.5
2026-03-23,R1,R1_S4,market,1.0,0,0,0,7.63,07:30-07:45,0,12.5,28.53,288.1
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,7.71,07:30-07:45,0,24.02,12.5,299.8
2026-03-23,R1,R1_S1,market,1.2,0,0,0,20.99,20:45-21:00,0,14.64,14.64,295.0
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,21.07,21:00-21:15,0,21.42,14.64,420.2
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,21.19,21:00-21:15,0,34.8,21.42,393.1
2026-03-23,R1,R1_S4,market,1.0,0,0,0,21.3,21:15-21:30,0,15.46,34.8,232.8
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,21.36,21:15-21:30,0,22.66,15.46,317.7
2026-03-23,R1,R1_S1,market,1.2,0,0,0,13.85,13:45-14:00,0,13.15,13.15,328.5
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,13.94,13:45-14:00,0,21.13,13.15,426.0
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,14.06,14:00-14:15,0,31.38,21.13,435.9
2026-03-23,R1,R1_S4,market,1.0,0,0,0,14.18,14:00-14:15,0,13.33,31.38,270.0
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,14.26,14:15-14:30,0,22.96,13.33,313.6
2026-03-23,R1,R1_S1,market,1.2,0,0,0,12.37,12:15-12:30,0,11.33,11.33,381.3
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,12.47,12:15-12:30,0,21.28,11.33,422.9
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,12.59,12:30-12:45,0,32.33,21.28,423.1
2026-03-23,R1,R1_S4,market,1.0,0,0,0,12.71,12:30-12:45,0,14.0,32.33,257.2
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,12.78,12:45-13:00,0,20.08,14.0,358.6
2026-03-23,R1,R1_S1,market,1.2,0,0,0,11.39,11:15-11:30,0,13.43,13.43,321.6
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,11.48,11:15-11:30,0,21.68,13.43,415.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,11.6,11:30-11:45,0,32.66,21.68,418.9
2026-03-23,R1,R1_S4,market,1.0,0,0,0,11.71,11:30-11:45,0,14.97,32.66,240.5
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,11.78,11:45-12:00,0,25.04,14.97,287.6
2026-03-23,R1,R1_S1,market,1.2,0,0,0,18.1,18:00-18:15,0,6.66,6.66,648.2
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,18.28,18:15-18:30,0,15.18,6.66,592.7
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,18.45,18:15-18:30,0,23.98,15.18,570.5
2026-03-23,R1,R1_S4,market,1.0,0,0,0,18.6,18:30-18:45,0,7.37,23.98,488.3
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,18.74,18:30-18:45,0,15.34,7.37,469.2
2026-03-23,R1,R1_S1,market,1.2,0,0,0,20.82,20:45-21:00,0,12.07,12.07,357.9
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,20.92,20:45-21:00,0,22.81,12.07,394.6
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,21.03,21:00-21:15,0,32.71,22.81,418.2
2026-03-23,R1,R1_S4,market,1.0,0,0,0,21.15,21:00-21:15,0,14.54,32.71,247.6
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,21.22,21:00-21:15,0,21.45,14.54,335.7
2026-03-23,R1,R1_S1,market,1.2,0,0,0,21.67,21:30-21:45,0,13.69,13.69,315.5
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,21.76,21:45-22:00,0,23.29,13.69,386.5
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,21.87,21:45-22:00,0,31.17,23.29,438.8
2026-03-23,R1,R1_S4,market,1.0,0,0,0,21.99,21:45-22:00,0,11.62,31.17,309.8
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,22.07,22:00-22:15,0,21.63,11.62,332.9
2026-03-23,R1,R1_S1,market,1.2,0,0,0,17.04,17:00-17:15,0,12.83,12.83,336.8
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,17.13,17:00-17:15,0,22.22,12.83,405.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,17.24,17:00-17:15,0,31.23,22.22,438.1
2026-03-23,R1,R1_S4,market,1.0,0,0,0,17.37,17:15-17:30,0,12.34,31.23,291.8
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,17.45,17:15-17:30,0,22.96,12.34,313.6
2026-03-23,R1,R1_S1,market,1.2,0,0,0,12.66,12:30-12:45,0,13.14,13.14,328.7
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,12.75,12:30-12:45,0,21.94,13.14,410.3
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,12.86,12:45-13:00,0,30.09,21.94,454.6
2026-03-23,R1,R1_S4,market,1.0,0,0,0,12.99,12:45-13:00,0,14.84,30.09,242.6
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,13.06,13:00-13:15,0,21.27,14.84,338.5
2026-03-23,R1,R1_S1,market,1.2,0,0,0,20.79,20:45-21:00,0,13.24,13.24,326.3
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,20.88,20:45-21:00,0,23.79,13.24,378.3
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,20.99,20:45-21:00,0,32.78,23.79,417.4
2026-03-23,R1,R1_S4,market,1.0,0,0,0,21.11,21:00-21:15,0,11.44,32.78,314.8
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,21.19,21:00-21:15,0,23.59,11.44,305.2
2026-03-23,R1,R1_S1,market,1.2,0,0,0,19.54,19:30-19:45,0,8.47,8.47,509.7
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,19.68,19:30-19:45,0,15.93,8.47,565.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,19.84,19:45-20:00,0,21.04,15.93,650.2
2026-03-23,R1,R1_S4,market,1.0,0,0,0,20.02,20:00-20:15,0,9.0,21.04,399.9
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,20.13,20:00-20:15,0,15.44,9.0,466.3
2026-03-23,R1,R1_S1,market,1.2,0,0,0,21.48,21:15-21:30,0,13.3,13.3,324.7
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,21.58,21:30-21:45,0,23.53,13.3,382.6
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,21.68,21:30-21:45,0,32.46,23.53,421.5
2026-03-23,R1,R1_S4,market,1.0,0,0,0,21.8,21:45-22:00,0,11.93,32.46,301.6
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,21.88,21:45-22:00,0,23.87,11.93,301.7
2026-03-23,R1,R1_S1,market,1.2,0,0,0,7.6,07:30-07:45,0,13.81,13.81,312.9
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,7.69,07:30-07:45,0,23.55,13.81,382.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,7.79,07:45-08:00,0,30.26,23.55,452.1
2026-03-23,R1,R1_S4,market,1.0,0,0,0,7.92,07:45-08:00,0,13.58,30.26,265.1
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,7.99,07:45-08:00,0,20.85,13.58,345.3
2026-03-23,R1,R1_S1,market,1.2,0,0,0,12.19,12:00-12:15,0,12.4,12.4,348.3
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,12.29,12:15-12:30,0,22.69,12.4,396.7
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,12.4,12:15-12:30,0,31.66,22.69,432.1
2026-03-23,R1,R1_S4,market,1.0,0,0,0,12.52,12:30-12:45,0,15.67,31.66,229.7
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,12.59,12:30-12:45,0,21.88,15.67,329.0
2026-03-23,R1,R1_S1,market,1.2,0,0,0,10.4,10:15-10:30,0,8.96,8.96,481.9
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,10.53,10:30-10:45,0,20.25,8.96,444.4
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,10.66,10:30-10:45,0,32.17,20.25,425.3
2026-03-23,R1,R1_S4,market,1.0,0,0,0,10.78,10:45-11:00,0,16.15,32.17,222.9
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,10.84,10:45-11:00,0,18.87,16.15,381.6
2026-03-23,R1,R1_S1,market,1.2,0,0,0,10.41,10:15-10:30,0,8.48,8.48,509.5
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,10.55,10:30-10:45,0,20.9,8.48,430.7
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,10.67,10:30-10:45,0,32.8,20.9,417.1
2026-03-23,R1,R1_S4,market,1.0,0,0,0,10.79,10:45-11:00,0,13.75,32.8,261.8
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,10.86,10:45-11:00,0,23.99,13.75,300.1
2026-03-23,R1,R1_S1,market,1.2,0,0,0,7.28,07:15-07:30,0,12.03,12.03,359.1
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,7.38,07:15-07:30,0,23.4,12.03,384.6
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,7.49,07:15-07:30,0,30.46,23.4,449.1
2026-03-23,R1,R1_S4,market,1.0,0,0,0,7.61,07:30-07:45,0,15.17,30.46,237.3
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,7.68,07:30-07:45,0,22.09,15.17,325.9
2026-03-23,R1,R1_S1,market,1.2,0,0,0,12.86,12:45-13:00,0,13.78,13.78,313.5
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,12.95,12:45-13:00,0,23.93,13.78,376.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,13.05,13:00-13:15,0,33.58,23.93,407.4
2026-03-23,R1,R1_S4,market,1.0,0,0,0,13.16,13:00-13:15,0,13.5,33.58,266.7
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,13.24,13:00-13:15,0,21.27,13.5,338.5
2026-03-23,R1,R1_S1,market,1.2,0,0,0,15.99,15:45-16:00,0,14.73,14.73,293.3
2026-03-23,R1,R1_S2,residential,2.5,0,0,0,16.07,16:00-16:15,0,24.58,14.73,366.1
2026-03-23,R1,R1_S3,highway,3.8,0,0,0,16.17,16:00-16:15,0,28.09,24.58,486.9
2026-03-23,R1,R1_S4,market,1.0,0,0,0,16.31,16:15-16:30,0,12.97,28.09,277.5
2026-03-23,R1,R1_S5,residential,2.0,0,0,0,16.38,16:15-16:30,0,21.83,12.97,329.8
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,17.99,17:45-18:00,0,12.39,12.39,581.0
2026-03-23,R2,R2_S2,market,1.5,0,0,0,18.15,18:00-18:15,0,10.84,12.39,498.4
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,18.29,18:15-18:30,0,20.85,10.84,725.1
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,11.42,11:15-11:30,0,18.47,18.47,389.9
2026-03-23,R2,R2_S2,market,1.5,0,0,0,11.53,11:30-11:45,0,14.41,18.47,374.8
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,11.63,11:30-11:45,0,35.34,14.41,427.8
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,20.03,20:00-20:15,0,12.57,12.57,572.6
2026-03-23,R2,R2_S2,market,1.5,0,0,0,20.19,20:00-20:15,0,8.09,12.57,667.3
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,20.37,20:15-20:30,0,21.19,8.09,713.4
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,9.31,09:15-09:30,0,17.47,17.47,412.1
2026-03-23,R2,R2_S2,market,1.5,0,0,0,9.42,09:15-09:30,0,5.46,17.47,988.7
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,9.7,09:30-09:45,0,23.52,5.46,642.9
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,19.51,19:30-19:45,0,18.5,18.5,389.3
2026-03-23,R2,R2_S2,market,1.5,0,0,0,19.62,19:30-19:45,0,7.17,18.5,753.4
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,19.83,19:45-20:00,0,20.36,7.17,742.8
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,21.73,21:30-21:45,0,20.52,20.52,350.9
2026-03-23,R2,R2_S2,market,1.5,0,0,0,21.83,21:45-22:00,0,13.35,20.52,404.5
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,21.94,21:45-22:00,0,32.82,13.35,460.6
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,10.44,10:15-10:30,0,17.52,17.52,411.0
2026-03-23,R2,R2_S2,market,1.5,0,0,0,10.56,10:30-10:45,0,12.0,17.52,449.9
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,10.68,10:30-10:45,0,33.69,12.0,448.8
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,14.16,14:00-14:15,0,23.49,23.49,306.5
2026-03-23,R2,R2_S2,market,1.5,0,0,0,14.24,14:00-14:15,0,13.6,23.49,397.1
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,14.35,14:15-14:30,0,34.78,13.6,434.8
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,7.98,07:45-08:00,0,23.07,23.07,312.1
2026-03-23,R2,R2_S2,market,1.5,0,0,0,8.07,08:00-08:15,0,7.83,23.07,689.9
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,8.26,08:15-08:30,0,21.57,7.83,701.0
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,16.35,16:15-16:30,0,24.46,24.46,294.4
2026-03-23,R2,R2_S2,market,1.5,0,0,0,16.43,16:15-16:30,0,13.82,24.46,390.8
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,16.54,16:30-16:45,0,33.53,13.82,451.0
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,11.3,11:15-11:30,0,21.27,21.27,338.5
2026-03-23,R2,R2_S2,market,1.5,0,0,0,11.4,11:15-11:30,0,11.03,21.27,489.4
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,11.53,11:30-11:45,0,29.67,11.03,509.6
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,21.33,21:15-21:30,0,21.52,21.52,334.6
2026-03-23,R2,R2_S2,market,1.5,0,0,0,21.42,21:15-21:30,0,15.47,21.52,349.1
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,21.52,21:30-21:45,0,31.48,15.47,480.4
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,9.03,09:00-09:15,0,14.65,14.65,491.5
2026-03-23,R2,R2_S2,market,1.5,0,0,0,9.17,09:00-09:15,0,7.76,14.65,695.6
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,9.36,09:15-09:30,0,21.75,7.76,695.3
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,16.01,16:00-16:15,0,24.65,24.65,292.1
2026-03-23,R2,R2_S2,market,1.5,0,0,0,16.09,16:00-16:15,0,13.7,24.65,394.2
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,16.2,16:00-16:15,0,31.15,13.7,485.4
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,16.04,16:00-16:15,0,25.6,25.6,281.3
2026-03-23,R2,R2_S2,market,1.5,0,0,0,16.12,16:00-16:15,0,15.77,25.6,342.5
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,16.21,16:00-16:15,0,28.41,15.77,532.3
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,9.91,09:45-10:00,0,16.07,16.07,448.1
2026-03-23,R2,R2_S2,market,1.5,0,0,0,10.04,10:00-10:15,0,5.92,16.07,912.7
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,10.29,10:15-10:30,0,21.73,5.92,695.9
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,8.84,08:45-09:00,0,16.07,16.07,448.0
2026-03-23,R2,R2_S2,market,1.5,0,0,0,8.96,08:45-09:00,0,8.56,16.07,631.0
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,9.14,09:00-09:15,0,18.69,8.56,809.2
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,10.19,10:00-10:15,0,18.5,18.5,389.1
2026-03-23,R2,R2_S2,market,1.5,0,0,0,10.3,10:15-10:30,0,8.93,18.5,604.7
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,10.47,10:15-10:30,0,19.82,8.93,763.0
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,18.14,18:00-18:15,0,14.28,14.28,504.3
2026-03-23,R2,R2_S2,market,1.5,0,0,0,18.28,18:15-18:30,0,5.11,14.28,1055.9
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,18.58,18:30-18:45,0,20.76,5.11,728.5
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,17.56,17:30-17:45,0,15.37,15.37,468.5
2026-03-23,R2,R2_S2,market,1.5,0,0,0,17.69,17:30-17:45,0,8.87,15.37,608.5
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,17.86,17:45-18:00,0,19.61,8.87,771.2
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,21.93,21:45-22:00,0,21.91,21.91,328.7
2026-03-23,R2,R2_S2,market,1.5,0,0,0,22.02,22:00-22:15,0,12.79,21.91,422.3
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,22.14,22:00-22:15,0,33.23,12.79,455.0
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,18.16,18:00-18:15,0,16.5,16.5,436.3
2026-03-23,R2,R2_S2,market,1.5,0,0,0,18.28,18:15-18:30,0,6.76,16.5,799.0
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,18.5,18:30-18:45,0,16.49,6.76,917.0
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,15.52,15:30-15:45,0,21.67,21.67,332.3
2026-03-23,R2,R2_S2,market,1.5,0,0,0,15.61,15:30-15:45,0,14.51,21.67,372.3
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,15.72,15:30-15:45,0,36.79,14.51,411.0
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,10.36,10:15-10:30,0,14.08,14.08,511.4
2026-03-23,R2,R2_S2,market,1.5,0,0,0,10.5,10:30-10:45,0,13.14,14.08,411.0
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,10.62,10:30-10:45,0,31.29,13.14,483.1
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,7.82,07:45-08:00,0,24.2,24.2,297.5
2026-03-23,R2,R2_S2,market,1.5,0,0,0,7.91,07:45-08:00,0,12.94,24.2,417.4
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,8.02,08:00-08:15,0,19.01,12.94,795.2
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,19.64,19:30-19:45,0,15.82,15.82,455.2
2026-03-23,R2,R2_S2,market,1.5,0,0,0,19.76,19:45-20:00,0,8.41,15.82,642.5
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,19.94,19:45-20:00,0,21.02,8.41,719.4
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,16.72,16:30-16:45,0,21.81,21.81,330.1
2026-03-23,R2,R2_S2,market,1.5,0,0,0,16.81,16:45-17:00,0,12.04,21.81,448.4
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,16.94,16:45-17:00,0,31.58,12.04,478.8
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,6.24,06:00-06:15,0,22.11,22.11,325.6
2026-03-23,R2,R2_S2,market,1.5,0,0,0,6.33,06:15-06:30,0,13.44,22.11,401.9
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,6.44,06:15-06:30,0,30.82,13.44,490.6
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,12.87,12:45-13:00,0,19.96,19.96,360.8
2026-03-23,R2,R2_S2,market,1.5,0,0,0,12.97,12:45-13:00,0,13.94,19.96,387.3
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,13.08,13:00-13:15,0,33.96,13.94,445.2
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,10.71,10:30-10:45,0,25.03,25.03,287.7
2026-03-23,R2,R2_S2,market,1.5,0,0,0,10.79,10:45-11:00,0,12.38,25.03,436.3
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,10.91,10:45-11:00,0,31.29,12.38,483.2
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,12.03,12:00-12:15,0,23.42,23.42,307.5
2026-03-23,R2,R2_S2,market,1.5,0,0,0,12.11,12:00-12:15,0,17.21,23.42,313.8
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,12.2,12:00-12:15,0,30.55,17.21,495.0
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,15.82,15:45-16:00,0,19.85,19.85,362.6
2026-03-23,R2,R2_S2,market,1.5,0,0,0,15.93,15:45-16:00,0,14.61,19.85,369.6
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,16.03,16:00-16:15,0,33.22,14.61,455.1
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,14.85,14:45-15:00,0,19.54,19.54,368.5
2026-03-23,R2,R2_S2,market,1.5,0,0,0,14.96,14:45-15:00,0,11.91,19.54,453.5
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,15.08,15:00-15:15,0,31.66,11.91,477.6
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,15.69,15:30-15:45,0,22.11,22.11,325.6
2026-03-23,R2,R2_S2,market,1.5,0,0,0,15.78,15:45-16:00,0,12.54,22.11,430.6
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,15.9,15:45-16:00,0,31.92,12.54,473.7
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,10.45,10:15-10:30,0,15.62,15.62,460.8
2026-03-23,R2,R2_S2,market,1.5,0,0,0,10.57,10:30-10:45,0,15.46,15.62,349.4
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,10.67,10:30-10:45,0,30.48,15.46,496.1
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,17.43,17:15-17:30,0,21.74,21.74,331.3
2026-03-23,R2,R2_S2,market,1.5,0,0,0,17.52,17:30-17:45,0,8.99,21.74,601.0
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,17.68,17:30-17:45,0,24.0,8.99,630.0
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,14.16,14:00-14:15,0,25.57,25.57,281.6
2026-03-23,R2,R2_S2,market,1.5,0,0,0,14.24,14:00-14:15,0,11.89,25.57,454.1
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,14.37,14:15-14:30,0,28.45,11.89,531.5
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,13.19,13:00-13:15,0,23.43,23.43,307.3
2026-03-23,R2,R2_S2,market,1.5,0,0,0,13.28,13:15-13:30,0,13.32,23.43,405.3
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,13.39,13:15-13:30,0,32.85,13.32,460.2
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,10.69,10:30-10:45,0,19.9,19.9,361.9
2026-03-23,R2,R2_S2,market,1.5,0,0,0,10.79,10:45-11:00,0,15.7,19.9,343.9
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,10.88,10:45-11:00,0,31.2,15.7,484.6
2026-03-23,R2,R2_S1,residential,2.0,0,0,0,18.2,18:00-18:15,0,15.94,15.94,451.6
2026-03-23,R2,R2_S2,market,1.5,0,0,0,18.33,18:15-18:30,0,7.97,15.94,677.3
2026-03-23,R2,R2_S3,highway,4.2,0,0,0,18.52,18:30-18:45,0,22.67,7.97,666.9
2026-03-24,R1,R1_S1,market,1.2,1,0,0,15.87,15:45-16:00,0,14.39,14.39,300.2
2026-03-24,R1,R1_S2,residential,2.5,1,0,0,15.95,15:45-16:00,0,22.01,14.39,408.9
2026-03-24,R1,R1_S3,highway,3.8,1,0,0,16.07,16:00-16:15,0,31.05,22.01,440.5
2026-03-24,R1,R1_S4,market,1.0,1,0,0,16.19,16:00-16:15,0,9.65,31.05,373.2
2026-03-24,R1,R1_S5,residential,2.0,1,0,0,16.29,16:15-16:30,0,20.81,9.65,346.0
2026-03-24,R1,R1_S1,market,1.2,1,0,0,11.25,11:15-11:30,0,14.45,14.45,298.9
2026-03-24,R1,R1_S2,residential,2.5,1,0,0,11.34,11:15-11:30,0,21.88,14.45,411.4
2026-03-24,R1,R1_S3,highway,3.8,1,0,0,11.45,11:15-11:30,0,29.05,21.88,471.0
2026-03-24,R1,R1_S4,market,1.0,1,0,0,11.58,11:30-11:45,0,13.89,29.05,259.3
2026-03-24,R1,R1_S5,residential,2.0,1,0,0,11.65,11:30-11:45,0,24.69,13.89,291.6
2026-03-24,R1,R1_S1,market,1.2,1,0,0,11.37,11:15-11:30,0,14.15,14.15,305.3
2026-03-24,R1,R1_S2,residential,2.5,1,0,0,11.45,11:15-11:30,0,20.51,14.15,438.7
2026-03-24,R1,R1_S3,highway,3.8,1,0,0,11.57,11:30-11:45,0,33.54,20.51,407.8
2026-03-24,R1,R1_S4,market,1.0,1,0,0,11.69,11:30-11:45,0,11.81,33.54,304.9
